,horizon,mse,rmse,mae,mape,coverage
2023,143 days 00:00:00.000000000,135.30714169856523,11.632159803689307,9.895634410026416,0.23545239773729135,0.25892857142857145
1378,143 days 00:00:00.000000000,136.65008387625292,11.689742677931491,9.941871661611115,0.23659857839117615,0.25892857142857145
1701,143 days 00:00:00.000000000,135.8176861595946,11.654084526877028,9.907642609364784,0.2357023672394651,0.25892857142857145
1058,143 days 00:00:00.000000000,137.1930282759292,11.712942767551167,9.971485453664362,0.23731463365445604,0.2544642857142857
1379,144 days 00:00:00.000000000,138.88458989948512,11.78493062769082,10.053291300444288,0.23933404010435608,0.25
418,144 days 00:00:00.000000000,138.75794346564314,11.779556165902141,10.04914870866652,0.23935311233097809,0.25
1059,144 days 00:00:00.000000000,139.48379097404637,11.810325608299136,10.072463191812265,0.2401479735023231,0.25
736,144 days 00:00:00.000000000,139.0783429680376,11.79314813644082,10.0411584336034,0.23910379008518148,0.2544642857142857
1702,144 days 00:00:00.000000000,138.86259313435895,11.783997332584514,10.030406090724995,0.23850148494686504,0.2544642857142857
419,145 days 00:00:00.000000000,139.238210020158,11.799924153152764,10.043355642898971,0.23904919301499122,0.2544642857142857
1060,145 days 00:00:00.000000000,140.6127539045297,11.85802487366803,10.105516220192586,0.2406277227250544,0.25
1380,145 days 00:00:00.000000000,142.54210613864987,11.939099888125984,10.190843132316596,0.24272085063503474,0.24553571428571427
99,145 days 00:00:00.000000000,142.54829477816517,11.939359060609794,10.192819366820748,0.24296075521376684,0.24553571428571427
737,145 days 00:00:00.000000000,142.63461089990005,11.942973285572569,10.207825255656903,0.24301421069841123,0.24553571428571427
1061,146 days 00:00:00.000000000,143.46939748059472,11.977871158122996,10.235237250511682,0.2438729170911003,0.24553571428571427
738,146 days 00:00:00.000000000,143.6416920359164,11.985061202843998,10.257079917109895,0.24423114262863038,0.24107142857142858
100,146 days 00:00:00.000000000,142.9303812170029,11.95534948117381,10.208277838679336,0.2432795280326043,0.24553571428571427
2024,146 days 00:00:00.000000000,143.94464974467058,11.997693517700416,10.270412857457547,0.24427433990427033,0.24107142857142858
420,146 days 00:00:00.000000000,145.11757734833114,12.046475723145386,10.340039289176076,0.24595497952896667,0.23660714285714285
421,147 days 00:00:00.000000000,145.61897352727013,12.067268685467733,10.355612510490602,0.24653846764021253,0.23660714285714285
2025,147 days 00:00:00.000000000,145.03608045354648,12.043092644895932,10.338436227283978,0.24573554403408085,0.23660714285714285
1703,147 days 00:00:00.000000000,144.59714550954467,12.024855321771845,10.31757295271188,0.2451415198051743,0.23660714285714285
739,147 days 00:00:00.000000000,144.83053933474818,12.034556050588163,10.346955511992833,0.24565034953335788,0.23214285714285715
101,147 days 00:00:00.000000000,144.107302723276,12.004470114223118,10.297061116098641,0.24484106278593712,0.23660714285714285
1704,148 days 00:00:00.000000000,144.36531511955516,12.015211821668196,10.316555370873314,0.24525870479795436,0.23660714285714285
102,148 days 00:00:00.000000000,142.89028536959043,11.953672463707145,10.242662003712411,0.2435975373547854,0.24107142857142858
1381,148 days 00:00:00.000000000,144.20898444157564,12.008704528031974,10.27999974063198,0.24494512187777343,0.24107142857142858
2026,148 days 00:00:00.000000000,145.10345069511945,12.045889369204726,10.342650413576408,0.24620177411281935,0.23660714285714285
422,148 days 00:00:00.000000000,146.40208652783113,12.09967299259906,10.406304251959925,0.24774502474779883,0.23214285714285715
2027,149 days 00:00:00.000000000,146.46104926761728,12.102109290021193,10.4085236645045,0.24760178662715354,0.23214285714285715
103,149 days 00:00:00.000000000,145.968282652236,12.081733429116701,10.370179955679733,0.24668568295933632,0.23660714285714285
1062,149 days 00:00:00.000000000,146.00109107440582,12.08309112249038,10.371121722546247,0.24665984196607882,0.23660714285714285
1705,149 days 00:00:00.000000000,145.63737329671972,12.068031044736324,10.355152813822674,0.2461380954974643,0.23660714285714285
1382,149 days 00:00:00.000000000,147.25274609101194,12.134774249692985,10.403439846940643,0.24756790148004798,0.23660714285714285
2028,150 days 00:00:00.000000000,147.9514344452159,12.16352886481616,10.445167861308477,0.2484371595458573,0.23214285714285715
1383,150 days 00:00:00.000000000,148.86951107999553,12.20120941054597,10.467802111559404,0.2494657836278231,0.23214285714285715
1706,150 days 00:00:00.000000000,148.56964601653038,12.188914882651794,10.454344717469114,0.24881692629912142,0.23214285714285715
1063,150 days 00:00:00.000000000,149.85866264106474,12.241677280547169,10.51561239895388,0.2503208712234904,0.22767857142857142
740,150 days 00:00:00.000000000,150.1166639563387,12.252210574273473,10.544635901946856,0.2506101094272021,0.22321428571428573
423,151 days 00:00:00.000000000,150.32593316334103,12.260747659231106,10.5503266067771,0.2505852593019336,0.22321428571428573
1707,151 days 00:00:00.000000000,149.95765452184975,12.245719844984604,10.53323675037601,0.250238463468651,0.22321428571428573
1384,151 days 00:00:00.000000000,152.46089892541727,12.347505777500865,10.633548587113397,0.25328197873710606,0.21875
1064,151 days 00:00:00.000000000,153.6814774827051,12.396833365126156,10.686694229136531,0.25463998602612253,0.21875
741,151 days 00:00:00.000000000,153.04590918243275,12.371172506372739,10.653193373297954,0.25355230868243595,0.21875
1385,152 days 00:00:00.000000000,155.015342287379,12.450515743830817,10.706666983721423,0.2557456493005198,0.21875
104,152 days 00:00:00.000000000,155.0260971972293,12.450947642538269,10.710097133409025,0.2558356820676289,0.21875
424,152 days 00:00:00.000000000,155.85135115488606,12.484043862262181,10.736633443713036,0.2565863718005464,0.21875
742,152 days 00:00:00.000000000,155.93513981005964,12.48739924123753,10.752610498624293,0.2567401228497154,0.21875
1065,152 days 00:00:00.000000000,156.5106782784069,12.510422785757758,10.772380581055227,0.25698767018725366,0.21875
105,153 days 00:00:00.000000000,155.84805406562083,12.4839118094298,10.726792894623697,0.256160790259685,0.22321428571428573
743,153 days 00:00:00.000000000,155.85455605673278,12.484172221526455,10.728134916296472,0.2561408819932976,0.22321428571428573
1066,153 days 00:00:00.000000000,157.06164695762362,12.532423826124921,10.794872353586248,0.2576669839982468,0.21875
425,153 days 00:00:00.000000000,157.74562821129203,12.559682647714155,10.816969623952312,0.2583572358413398,0.21875
2029,153 days 00:00:00.000000000,157.16381463340926,12.536499297387978,10.798464399768651,0.25763024464641443,0.21875
106,154 days 00:00:00.000000000,157.18656968239927,12.537406816499146,10.805928729081385,0.2579343003039253,0.21875
426,154 days 00:00:00.000000000,157.52407919707895,12.550859699521741,10.817153956776137,0.25823219658735164,0.21875
2030,154 days 00:00:00.000000000,158.2727872326263,12.58065130399163,10.859675566824837,0.2591149415644139,0.21875
744,154 days 00:00:00.000000000,158.270401475243,12.580556485117938,10.859335604768763,0.2590420542087468,0.21875
107,155 days 00:00:00.000000000,157.47779230603663,12.549015591114573,10.810052906250752,0.25833917301682724,0.22321428571428573
1708,155 days 00:00:00.000000000,157.03624405035498,12.53141029774203,10.789603038050272,0.25776051150115986,0.22321428571428573
2031,155 days 00:00:00.000000000,156.72851071198298,12.519125796635441,10.779085516752884,0.25732088683876614,0.22321428571428573
427,155 days 00:00:00.000000000,157.73545083300766,12.559277480532376,10.834490349134688,0.25871123194938617,0.21875
1386,155 days 00:00:00.000000000,159.29749483021916,12.62131113752526,10.874415990071963,0.2603874134893723,0.21875
2032,156 days 00:00:00.000000000,159.18486590427568,12.616848493355054,10.870265022786699,0.26010391753257095,0.21875
1067,156 days 00:00:00.000000000,160.26324369632405,12.659511984919641,10.921446840943572,0.2613446718428708,0.21875
108,156 days 00:00:00.000000000,159.7050690172948,12.637447092561645,10.883580866706103,0.2605348034221365,0.22321428571428573
1709,156 days 00:00:00.000000000,160.05068136701067,12.65111383898709,10.917947464364081,0.2610358328808772,0.21875
1387,156 days 00:00:00.000000000,162.56838556468668,12.750230804369256,11.015588282852486,0.264055080469499,0.21428571428571427
2033,157 days 00:00:00.000000000,162.64889680149923,12.753387659814127,11.01934059222487,0.26382270567330374,0.21428571428571427
1068,157 days 00:00:00.000000000,163.01573661083512,12.767761613173827,11.030857908517124,0.2641089448851339,0.21428571428571427
745,157 days 00:00:00.000000000,163.01510337605507,12.76773681495883,11.02987441729149,0.2640193652231396,0.21428571428571427
1388,157 days 00:00:00.000000000,165.44253623005554,12.862446743526503,11.124662865271151,0.26692262522162064,0.20982142857142858
1710,157 days 00:00:00.000000000,164.63004416297943,12.83082398612729,11.090243968649036,0.26600889816886675,0.20982142857142858
746,158 days 00:00:00.000000000,164.1274382692716,12.811223137127524,11.049510501486884,0.2648178603883075,0.21428571428571427
428,158 days 00:00:00.000000000,164.19234685211418,12.813756157041315,11.051742380321231,0.26522557182877204,0.21428571428571427
1389,158 days 00:00:00.000000000,166.25173528261013,12.893864249425388,11.110850455857925,0.26713226984511695,0.21428571428571427
1069,158 days 00:00:00.000000000,167.74858423606062,12.951779191912616,11.177210333984956,0.26875459609381275,0.20982142857142858
1711,158 days 00:00:00.000000000,168.00060854252823,12.961504871832137,11.209985289032849,0.26941906114057973,0.20535714285714285
747,159 days 00:00:00.000000000,167.9541290479921,12.959711765621645,11.197476345637655,0.2691681068682404,0.20535714285714285
109,159 days 00:00:00.000000000,167.98011851783028,12.960714429298651,11.205895829406092,0.26951568067684534,0.20535714285714285
1390,159 days 00:00:00.000000000,170.4394467675816,13.055245948184261,11.272100170896673,0.27187396351931803,0.20535714285714285
1070,159 days 00:00:00.000000000,171.87860583197565,13.1102481224413,11.330353016207308,0.273343682997434,0.20535714285714285
429,159 days 00:00:00.000000000,172.03349229380066,13.116153868181048,11.335317949067216,0.27346135343902267,0.20535714285714285
1071,160 days 00:00:00.000000000,172.822727319216,13.14620581457692,11.359337201438677,0.27433072606085374,0.20535714285714285
110,160 days 00:00:00.000000000,172.72961944665877,13.142664092437986,11.348214729247447,0.27436444707385627,0.20982142857142858
2034,160 days 00:00:00.000000000,172.09893579074833,13.118648398015258,11.324562909860518,0.2736985109820794,0.20982142857142858
748,160 days 00:00:00.000000000,171.19922758314098,13.084312270163112,11.262270488700661,0.2724770269383035,0.21428571428571427
430,160 days 00:00:00.000000000,172.48686173495955,13.133425361837617,11.335292592262023,0.2741256147751828,0.20982142857142858
111,161 days 00:00:00.000000000,171.48919728789886,13.09538839774899,11.278762684331243,0.2729686346897002,0.21428571428571427
431,161 days 00:00:00.000000000,171.9870010356362,13.1143814583699,11.294243886385415,0.2732918498070561,0.21428571428571427
2035,161 days 00:00:00.000000000,171.3686577349853,13.090785222246422,11.271117639221018,0.27263445491997557,0.21428571428571427
749,161 days 00:00:00.000000000,171.2772159809945,13.087292156171745,11.252932130108148,0.27228050389254055,0.21875
432,162 days 00:00:00.000000000,172.605411051808,13.137937853856975,11.310240364318338,0.27362832242563007,0.21875
1391,162 days 00:00:00.000000000,174.3613491430247,13.204595758410202,11.353550308649115,0.2758377382885036,0.21875
1712,162 days 00:00:00.000000000,173.6561229431988,13.177864885602629,11.321304710376236,0.2749644226298836,0.21875
2036,162 days 00:00:00.000000000,173.05539213801126,13.155051962573589,11.297670684447082,0.27434090339094425,0.21875
112,162 days 00:00:00.000000000,172.55873631989402,13.136161399735236,11.260912917954528,0.2735168757155679,0.22321428571428573
2037,163 days 00:00:00.000000000,172.71076757677835,13.141946871631248,11.270473388110418,0.2737639841593694,0.22321428571428573
1392,163 days 00:00:00.000000000,175.34066878886756,13.241626364947304,11.361247250985306,0.2767981279381174,0.22321428571428573
113,163 days 00:00:00.000000000,174.36039319031116,13.204559560633257,11.303539511204479,0.275647818339249,0.22767857142857142
1713,163 days 00:00:00.000000000,173.92781738470913,13.1881695994823,11.280133058472675,0.2748556750033984,0.22767857142857142
1072,163 days 00:00:00.000000000,175.6646708290003,13.253854942204562,11.352512838199459,0.27676388003469693,0.22321428571428573
1393,164 days 00:00:00.000000000,178.29968287022243,13.352890431296979,11.459859535051768,0.28002842165921443,0.21875
2038,164 days 00:00:00.000000000,177.4460971368817,13.32088950246498,11.42412295620822,0.2790772232994853,0.21875
750,164 days 00:00:00.000000000,176.43314143065612,13.282813761799723,11.369579684013315,0.27776000948481677,0.22321428571428573
1714,164 days 00:00:00.000000000,176.06136474551582,13.268811730728409,11.348636851856892,0.2770153216022383,0.22321428571428573
1073,164 days 00:00:00.000000000,178.01068348460643,13.342064438631917,11.441390718717125,0.2793755032842693,0.21875
751,165 days 00:00:00.000000000,176.89894813627916,13.300336391846605,11.380421095030076,0.27824740011412136,0.22321428571428573
1394,165 days 00:00:00.000000000,179.4996792733074,13.397749037555055,11.469921048531969,0.2812522415726569,0.22321428571428573
1074,165 days 00:00:00.000000000,181.2029295029547,13.461163749949508,11.530930963218708,0.28293663467264846,0.22321428571428573
433,165 days 00:00:00.000000000,181.7787368994614,13.482534513193778,11.547556336576138,0.2835571868766619,0.22321428571428573
1715,165 days 00:00:00.000000000,181.93060048460947,13.48816520081992,11.572747396863532,0.2840793006284269,0.21875
434,166 days 00:00:00.000000000,182.90200112058184,13.524126630602874,11.604301132616444,0.2845723099593963,0.21875
752,166 days 00:00:00.000000000,181.7483854267712,13.48140888137331,11.537040475562707,0.28286125094400216,0.22321428571428573
1395,166 days 00:00:00.000000000,183.30846277000117,13.539145570160665,11.575609266184996,0.2849169261999521,0.22321428571428573
1075,166 days 00:00:00.000000000,185.36364562320708,13.6148318250064,11.670759273530251,0.2873707556402106,0.21875
114,166 days 00:00:00.000000000,185.19425004968986,13.608609409108995,11.652310928152389,0.28722383677918434,0.22321428571428573
435,167 days 00:00:00.000000000,185.87779402576737,13.633700672442805,11.674967461029777,0.28758203929080783,0.22321428571428573
753,167 days 00:00:00.000000000,184.94746598440835,13.599539182796171,11.623186777028954,0.286349893117971,0.22767857142857142
115,167 days 00:00:00.000000000,184.9774121553452,13.60064013770474,11.633092642959216,0.28676944392188813,0.22767857142857142
1076,167 days 00:00:00.000000000,186.79470882631242,13.667286081234725,11.698425077080072,0.2885758111288335,0.22767857142857142
2039,167 days 00:00:00.000000000,186.0850754700205,13.64130035847098,11.671368659007815,0.28822140986012634,0.22767857142857142
2040,168 days 00:00:00.000000000,185.2205776031328,13.609576687139567,11.638225288985897,0.2872453252099569,0.22767857142857142
116,168 days 00:00:00.000000000,184.42569343424702,13.580342169262416,11.590813440923057,0.2864476521526707,0.23214285714285715
1716,168 days 00:00:00.000000000,184.5013841051607,13.583128656725618,11.597987916693565,0.28665096105395366,0.23214285714285715
436,168 days 00:00:00.000000000,184.82635161321795,13.595085568440457,11.607264754259717,0.2871680163209804,0.23214285714285715
754,168 days 00:00:00.000000000,183.59146625414215,13.549592844589174,11.543185151894132,0.28547788922033807,0.23660714285714285
1717,169 days 00:00:00.000000000,183.06965885122798,13.530323678730971,11.51714610158285,0.2846467214186424,0.23660714285714285
2041,169 days 00:00:00.000000000,183.30760968844837,13.539114065862965,11.533009188333637,0.2850944457537228,0.23660714285714285
117,169 days 00:00:00.000000000,182.01826677329072,13.491414557906474,11.466612796731994,0.28356492037154635,0.24107142857142858
1396,169 days 00:00:00.000000000,183.8190440006518,13.557988198868289,11.512856342117933,0.28553490821726424,0.24107142857142858
437,169 days 00:00:00.000000000,185.19375534203823,13.608591232821942,11.56654399391463,0.2867769410343747,0.24107142857142858
1397,170 days 00:00:00.000000000,187.93053137414068,13.708775706610007,11.675198468914251,0.29014319563031915,0.23660714285714285
2042,170 days 00:00:00.000000000,187.49956067078702,13.693047895585082,11.656254701284281,0.28952372693926903,0.23660714285714285
1077,170 days 00:00:00.000000000,189.28905819421786,13.758236013174722,11.721281529169866,0.29140221856148685,0.23660714285714285
118,170 days 00:00:00.000000000,187.99664935463798,13.711187014793358,11.653151484862539,0.289801409099171,0.24107142857142858
1718,170 days 00:00:00.000000000,187.38429787853033,13.688838441538067,11.628058036592481,0.2890876010812982,0.24107142857142858
1078,171 days 00:00:00.000000000,188.34037041498868,13.723715619867262,11.656493531857523,0.28976547947562736,0.24107142857142858
1398,171 days 00:00:00.000000000,190.97028985632002,13.819200044008337,11.763408803605984,0.2930339733978304,0.23660714285714285
1719,171 days 00:00:00.000000000,190.101565503823,13.7877324279166,11.729159183333321,0.29206419750657636,0.23660714285714285
2043,171 days 00:00:00.000000000,189.23028015145283,13.756099743439375,11.696151817782695,0.29161861524185434,0.23660714285714285
1720,172 days 00:00:00.000000000,188.32847218758684,13.723282121547557,11.659873236446503,0.2910263503376886,0.23660714285714285
1079,172 days 00:00:00.000000000,190.19376046743483,13.791075391985746,11.725122807497058,0.2928683834098469,0.23660714285714285
438,172 days 00:00:00.000000000,190.933842814545,13.817881270822419,11.748715034693602,0.2932157986015527,0.23660714285714285
755,172 days 00:00:00.000000000,190.93958461087453,13.818089036146588,11.75161851330816,0.2931812170700738,0.23660714285714285
1399,172 days 00:00:00.000000000,193.41387436881766,13.907331676810532,11.831061040322608,0.29603223193212846,0.23660714285714285
1080,173 days 00:00:00.000000000,194.6530972296712,13.951813402911867,11.868227862131485,0.29693516184769697,0.23660714285714285
119,173 days 00:00:00.000000000,193.41758365285978,13.907465033314296,11.805618870935238,0.2955407058697631,0.24107142857142858
756,173 days 00:00:00.000000000,193.21595908169041,13.9002143538037,11.781730671361275,0.29502185199269554,0.24553571428571427
439,173 days 00:00:00.000000000,193.606654238498,13.9142608225697,11.793751700856664,0.29555708362690153,0.24553571428571427
1400,173 days 00:00:00.000000000,196.39992992045163,14.014275932792662,11.902362919248494,0.29893051939488896,0.24107142857142858
1081,174 days 00:00:00.000000000,197.0998699026059,14.039226114804402,11.922221378308612,0.29982679501014975,0.24107142857142858
120,174 days 00:00:00.000000000,197.13300247767393,14.040406065270119,11.931894509878857,0.30021628489644725,0.24107142857142858
757,174 days 00:00:00.000000000,194.96951449895843,13.963148445066336,11.836343933709568,0.29753974211471484,0.24553571428571427
440,174 days 00:00:00.000000000,196.07134911303726,14.002547950749436,11.883604058244142,0.2986882921710768,0.24553571428571427
758,175 days 00:00:00.000000000,194.80593707520975,13.95728974676709,11.809854511679301,0.29678041156787616,0.25
2044,175 days 00:00:00.000000000,193.63868656173858,13.915411835865246,11.768197349395324,0.2955951698352015,0.25
121,175 days 00:00:00.000000000,193.51535296634967,13.910979583277005,11.75598255842358,0.2956535316204763,0.2544642857142857
441,175 days 00:00:00.000000000,193.7528152450932,13.919512033296757,11.763560847967357,0.2961149107526354,0.2544642857142857
1721,176 days 00:00:00.000000000,192.84428576422422,13.886838580621014,11.726428837814913,0.2950107670355502,0.2544642857142857
2045,176 days 00:00:00.000000000,192.90587208710897,13.889055838576969,11.730769978076726,0.29525352912197744,0.2544642857142857
122,176 days 00:00:00.000000000,191.90277591681212,13.852897744400343,11.67649541724463,0.29415155010920113,0.25892857142857145
1082,177 days 00:00:00.000000000,191.62061214030587,13.842709710902193,11.668887396411066,0.29377259692669494,0.25892857142857145
2046,177 days 00:00:00.000000000,191.78081529477797,13.84849505523174,11.67963279038048,0.2940417935116953,0.25892857142857145
123,177 days 00:00:00.000000000,191.0607434864787,13.82247240859893,11.634884849278652,0.29309809545171117,0.26339285714285715
1722,177 days 00:00:00.000000000,191.15729645032118,13.825964575765454,11.641593297984732,0.29331646524510296,0.26339285714285715
1401,177 days 00:00:00.000000000,193.75713289826982,13.91966712598652,11.727709679590804,0.2963392996788062,0.26339285714285715
1723,178 days 00:00:00.000000000,193.13560859318596,13.897323792485587,11.700343770525693,0.29555742060922796,0.26339285714285715
1083,178 days 00:00:00.000000000,192.9062407479988,13.889069110203131,11.694096507119424,0.2952315570831791,0.26339285714285715
1402,178 days 00:00:00.000000000,195.60218624587807,13.985785149425043,11.803757345818601,0.2986638401410197,0.25892857142857145
759,178 days 00:00:00.000000000,194.85178764315563,13.958932181336637,11.753321138677993,0.2973022336149898,0.26339285714285715
2047,178 days 00:00:00.000000000,194.18613061249013,13.93506837487675,11.72430836086173,0.29687113500150664,0.26339285714285715
760,179 days 00:00:00.000000000,194.05243288396449,13.930270380863556,11.70150418998534,0.29644672757330637,0.26785714285714285
1084,179 days 00:00:00.000000000,194.53078039681006,13.94742916801552,11.717806168525621,0.29662247637972144,0.26785714285714285
1403,179 days 00:00:00.000000000,197.273392279061,14.04540466768619,11.82568712327288,0.29996963885882855,0.26339285714285715
1724,179 days 00:00:00.000000000,195.89752012305036,13.996339525856406,11.775896183884498,0.2985195194538139,0.26339285714285715
442,179 days 00:00:00.000000000,196.0048064105728,14.000171656468101,11.779499843139876,0.29890018418316877,0.26339285714285715
443,180 days 00:00:00.000000000,196.56977634676244,14.02033438783692,11.810464356654146,0.2998659226274234,0.26339285714285715
1404,180 days 00:00:00.000000000,199.32763928291615,14.118344070142085,11.914345372851301,0.30302007335495124,0.25892857142857145
124,180 days 00:00:00.000000000,198.64406074238545,14.094114400783948,11.872174770915175,0.30214816911666437,0.26339285714285715
1085,180 days 00:00:00.000000000,199.66625309024252,14.13033096180845,11.91644122788668,0.3031856843563064,0.26339285714285715
761,180 days 00:00:00.000000000,198.91121425613483,14.103588701324739,11.864249896401592,0.3017910896150582,0.26785714285714285
125,181 days 00:00:00.000000000,198.95840549472766,14.105261624469348,11.873245744122288,0.3020906903043824,0.26785714285714285
762,181 days 00:00:00.000000000,198.12599840104326,14.075723725657706,11.814493782857621,0.3009304928311173,0.27232142857142855
1086,181 days 00:00:00.000000000,198.436884526813,14.086762741198314,11.824400533816418,0.3010562756724023,0.27232142857142855
2048,181 days 00:00:00.000000000,198.57729978544944,14.09174580332222,11.83393828635029,0.30130272506809924,0.27232142857142855
444,181 days 00:00:00.000000000,198.66183455820894,14.094744927036066,11.83672982344578,0.3013272302837113,0.27232142857142855
1725,182 days 00:00:00.000000000,198.81026509874567,14.100009400661607,11.846283837806132,0.30150941082335475,0.27232142857142855
2049,182 days 00:00:00.000000000,199.26581269559424,14.116154316795855,11.883622187805916,0.3020877937129039,0.26785714285714285
126,182 days 00:00:00.000000000,198.50346273552412,14.089125690954855,11.83813830259252,0.3014968095994003,0.27232142857142855
763,182 days 00:00:00.000000000,196.7419923144104,14.026474693037107,11.752976511584263,0.29927260054616767,0.2767857142857143
445,182 days 00:00:00.000000000,197.30877721716269,14.046664273668773,11.777656807464025,0.300023008717688,0.2767857142857143
2050,183 days 00:00:00.000000000,197.1522404162869,14.041091140516356,11.770826418050953,0.2999397713840297,0.2767857142857143
127,183 days 00:00:00.000000000,196.24537436348857,14.008760629102367,11.719104520913504,0.29891981931699796,0.28125
446,183 days 00:00:00.000000000,195.625259269951,13.986609999208207,11.701899096095843,0.29828891624558856,0.28125
1405,183 days 00:00:00.000000000,198.5175640871455,14.089626115945928,11.802746668939433,0.3017419384780406,0.2767857142857143
1726,183 days 00:00:00.000000000,197.24031878156143,14.044227240455825,11.755050726405349,0.3004133901368552,0.2767857142857143
2051,184 days 00:00:00.000000000,196.76960330637218,14.027458904105625,11.737149471982898,0.2998185518725181,0.2767857142857143
128,184 days 00:00:00.000000000,196.4187831116988,14.014948559010083,11.708874818866658,0.29952975435103824,0.28125
1087,184 days 00:00:00.000000000,197.73263576862013,14.061743695879972,11.776681669648829,0.30110356094579493,0.2767857142857143
1406,184 days 00:00:00.000000000,200.50158701679058,14.159858297906466,11.882100247591612,0.3045228079165649,0.27232142857142855
1727,184 days 00:00:00.000000000,200.83718237716693,14.171703580627382,11.912791882756446,0.3049087570439019,0.26785714285714285
1728,185 days 00:00:00.000000000,200.36184654300038,14.154923049702544,11.892592817757228,0.3041944964946908,0.26785714285714285
764,185 days 00:00:00.000000000,198.85960535770639,14.101758945525427,11.816640154410367,0.3021430144432554,0.27232142857142855
1088,185 days 00:00:00.000000000,198.82353617004543,14.10047999785984,11.815568200941751,0.3020093517606291,0.27232142857142855
2052,185 days 00:00:00.000000000,199.2328034102832,14.114985065889485,11.853941917601341,0.30286442269330277,0.26785714285714285
1407,185 days 00:00:00.000000000,200.83142213817018,14.17150034887521,11.895750579728823,0.30485338681378177,0.26785714285714285
765,186 days 00:00:00.000000000,199.31568584129113,14.117920733638192,11.820499275009139,0.30296230337109875,0.27232142857142855
1408,186 days 00:00:00.000000000,201.0318337702145,14.178569524822118,11.865407556474915,0.30470844591779944,0.27232142857142855
1089,186 days 00:00:00.000000000,202.2971649152455,14.223120786776912,11.932574989722355,0.3059918104394539,0.26785714285714285
447,186 days 00:00:00.000000000,203.48213418322788,14.264716407388823,11.999771648977331,0.30756164495741534,0.26339285714285715
1729,186 days 00:00:00.000000000,203.08645394036026,14.250840464350173,11.984329132121644,0.30692374452740395,0.26339285714285715
1090,187 days 00:00:00.000000000,204.31845099714474,14.294000524595791,12.051682408049029,0.3082272783762641,0.25892857142857145
448,187 days 00:00:00.000000000,205.12258781518585,14.322101375677589,12.082983101373145,0.3090637749101175,0.25892857142857145
766,187 days 00:00:00.000000000,204.14724215297767,14.28801043368102,12.02009918101369,0.30783679393781227,0.26339285714285715
129,187 days 00:00:00.000000000,202.72841353826132,14.238272842527682,11.953467389175517,0.30629954893196093,0.26785714285714285
1409,187 days 00:00:00.000000000,204.28060989475944,14.292676792496199,11.994163480054235,0.3078889170002623,0.26785714285714285
2053,188 days 00:00:00.000000000,204.4742915924405,14.299450744432127,12.00456887876719,0.3081466535526527,0.26785714285714285
767,188 days 00:00:00.000000000,204.46041403344407,14.298965488224805,11.998169346427886,0.30778491059665164,0.26785714285714285
449,188 days 00:00:00.000000000,204.79515069798006,14.310665627355705,12.00874956730004,0.30822639467353774,0.26785714285714285
130,188 days 00:00:00.000000000,204.81531750228078,14.311370217497721,12.013000681700495,0.3083395906152597,0.26785714285714285
1091,188 days 00:00:00.000000000,204.94417842967252,14.315871556760786,12.017323597100576,0.30854786922481087,0.26785714285714285
768,189 days 00:00:00.000000000,204.66353477986942,14.306066362905963,11.986871230512536,0.30791019037262374,0.27232142857142855
2054,189 days 00:00:00.000000000,203.45928527041497,14.263915495768158,11.945099091164602,0.30658309187906596,0.27232142857142855
450,189 days 00:00:00.000000000,203.646606076937,14.270480232877134,11.951223262798765,0.30695353906189904,0.27232142857142855
131,189 days 00:00:00.000000000,201.94282578342512,14.210658879285827,11.874634935914697,0.305037934691507,0.2767857142857143
1730,189 days 00:00:00.000000000,201.83876472527405,14.206997034041855,11.867747265917355,0.30492896209613957,0.2767857142857143
1410,190 days 00:00:00.000000000,202.84343224668095,14.24231133793532,11.892077279525969,0.3061534976785453,0.2767857142857143
451,190 days 00:00:00.000000000,202.17321318034945,14.218762716226383,11.872747195249701,0.3054069044404094,0.2767857142857143
2055,190 days 00:00:00.000000000,201.5851411623291,14.19806821938566,11.848447392118674,0.3046847622942881,0.2767857142857143
1731,190 days 00:00:00.000000000,200.26822943426785,14.151615788816056,11.79387346783331,0.3033060566909557,0.2767857142857143
1411,191 days 00:00:00.000000000,202.92162105924277,14.245056021625285,11.890257442135423,0.30649286744946963,0.27232142857142855
2056,191 days 00:00:00.000000000,203.01812695453904,14.248442965971371,11.895389008038974,0.30666171402866943,0.27232142857142855
132,191 days 00:00:00.000000000,201.9135960035263,14.209630396443332,11.836061364630135,0.3054231926497505,0.2767857142857143
1092,191 days 00:00:00.000000000,201.72546584284783,14.20300904184912,11.83065947593997,0.3051340090066444,0.2767857142857143
1732,191 days 00:00:00.000000000,199.93577320614415,14.139864681323656,11.763686333483731,0.3031178211882925,0.2767857142857143
1093,192 days 00:00:00.000000000,201.04854870602563,14.179158956229584,11.826640543450022,0.3042574079421915,0.27232142857142855
769,192 days 00:00:00.000000000,200.9650513211991,14.17621428030767,11.812706079576072,0.30400439764162407,0.27232142857142855
2057,192 days 00:00:00.000000000,200.0200386727972,14.142844080056783,11.78055340980453,0.3030863321555261,0.27232142857142855
1733,192 days 00:00:00.000000000,199.9376222909248,14.139930066691447,11.773142297866078,0.30304729785721574,0.2767857142857143
1412,192 days 00:00:00.000000000,202.88663739044256,14.243828045523527,11.88003672961636,0.3064061852516687,0.27232142857142855
